ID_Registro_Fundo;ID_Registro_Classe;CNPJ_Classe;Codigo_CVM;Data_Registro;Data_Constituicao;Data_Inicio;Tipo_Classe;Denominacao_Social;Situacao;Data_Inicio_Situacao;Classificacao;Indicador_Desempenho;Classe_Cotas;Classificacao_Anbima;Tributacao_Longo_Prazo;Entidade_Investimento;Permitido_Aplicacao_CemPorCento_Exterior;Classe_ESG;Forma_Condominio;Exclusivo;Publico_Alvo;Patrimonio_Liquido;Data_Patrimonio_Liquido;CNPJ_Auditor;Auditor;CNPJ_Custodiante;Custodiante;CNPJ_Controlador;Controlador
5141;27745;42847106000175;15113;2025-06-18;2025-06-18;2025-06-18;Classes de Cotas de Fundos FIP;VINCI INFRAESTRUTURA TRANSPORTE E LOGÍSTICA FIP MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-18;;;;;;S;;N;Fechado;;;17093662.69;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5144;27748;42847153000119;11428;2025-06-06;2025-06-06;2025-06-06;Classes de Cotas de Fundos FIP;NAVI ENERGIAS SUSTENTÁVEIS FIP EM INFRAESTRUTURA - IS - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-06;;;;;;S;;N;;;;25690897.28;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5159;27759;42923063000160;13552;2024-11-18;2024-11-18;2024-11-18;Classes de Cotas de Fundos FIP;JATOBÁ FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM  INFRAESTRUTURA;Em Funcionamento Normal;2024-11-18;;;;;;S;;N;Fechado;;;90873261.73;2026-04-30;18596945000183;BAKER TILLY 4PARTNERS AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
5192;27784;43236479000172;22853;2025-06-30;2025-06-30;2025-06-30;Classes de Cotas de Fundos FIP;ARIEN ENERGY VENTURES I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESP LIMITADA;Em Liquidação;2026-05-21;;;;;;S;;N;Fechado;;Qualificado;3513073.05;2026-04-30;03156926000169;SÊNIOR AUDITORES INDEPENDENTES S/S;16695922000109;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;;
5208;27796;43619322000126;9040;2025-10-01;2025-01-10;2025-01-10;Classes de Cotas de Fundos FIP;ELEA INFRAESTRUTURA - FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;Em Funcionamento Normal;2025-01-10;;;;;;N;;N;;;;90029990.98;2026-04-30;16549480000184;RSM BRASIL AUDITORES INDEPENDENTES LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
5221;27804;43825544000103;13560;2024-11-21;2024-11-21;2024-11-21;Classes de Cotas de Fundos FIP;SERRA EÓLICA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2024-11-21;;;;;;S;;N;Fechado;;;419941501.99;2026-04-30;16549480000184;RSM BRASIL AUDITORES INDEPENDENTES LTDA.;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
5258;27833;44345686000128;5533;2024-04-22;2021-11-18;2024-04-22;Classes de Cotas de Fundos FIP;BEP ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES  EM INFRAESTRUTURA;Em Funcionamento Normal;2024-04-22;;;;;;S;;N;Fechado;;Qualificado;2070008.74;2026-04-30;10830108000165;GRANT THORNTON AUDITORES INDEPENDENTES LTDA.;;;;
5277;27846;44466492000180;20052;2025-06-27;2025-06-27;2025-06-27;Classes de Cotas de Fundos FIP;XP INFRA IV FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-06-27;;;;;;S;;N;Fechado;;;467355984.08;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;36113876000191;OLIVEIRA TRUST DTVM S.A.;;
5294;27858;44603155000198;20451;2025-06-20;2025-06-20;2025-06-20;Classes de Cotas de Fundos FIP;RZK ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA MULTIESTRATÉGIA;Em Funcionamento Normal;2025-06-20;;;;;;S;;N;Fechado;;;350650233.39;2026-04-30;05452311000105;CONFIANCE AUDITORES INDEPENDENTES;00806535000154;PLANNER CORRETORA DE VALORES S.A.;;
5338;27888;45147035000196;16284;2025-06-25;2025-06-25;2025-06-25;Classes de Cotas de Fundos FIP;ROAD FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-25;;;;;;S;;N;Fechado;;;842345618.49;2026-04-30;07377136000164;RSM ACAL AUDITORES INDEPENDENTES S/S;30306294000145;BANCO BTG PACTUAL S/A;;
5340;27890;45163780000129;20249;2025-07-01;2025-07-01;2025-07-01;Classes de Cotas de Fundos FIP;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA SOLAR II RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-07-01;;;;;;S;;N;Fechado;;;235306623.21;2026-04-30;;;30306294000145;BANCO BTG PACTUAL S/A;;
5370;27915;45829737000150;5410;2024-09-20;2022-03-23;2024-09-20;Classes de Cotas de Fundos FIP;CLASSE A INFRAESTRUTURA RESP LIMITADA DO PÁTRIA INFRAESTRUTURA ENERGIA RENDA CORE FIP EM INFRA;Em Funcionamento Normal;2024-09-20;;;;;;S;;N;Fechado;;;912404851.00;2026-04-30;49928567000111;DELOITTE TOUCHE TOHMATSU AUDITORES INDEPENDENTES LTDA.;45246410000155;BANCO GENIAL S.A.;;
5391;27928;46247083000119;12572;2025-05-16;2025-05-16;2025-05-16;Classes de Cotas de Fundos FIP;RIVER FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-05-16;;;;;;N;;N;Fechado;;;31840358.31;2026-04-30;54276936000179;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
5406;27942;46323212000100;20303;2025-06-30;2025-06-30;2025-06-30;Classes de Cotas de Fundos FIP;DOJO GRU IV FUNDO DE INVESTIMENTOS EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-06-30;;;;;;S;;N;Fechado;;;27845.58;2026-04-30;42170852000177;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES;62232889000190;BANCO DAYCOVAL S.A.;;
5408;27944;46375247000193;11860;2025-06-09;2025-06-09;2025-06-09;Classes de Cotas de Fundos FIP;NM RZK ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-06-09;;;;;;S;;N;;;;228727851.31;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5413;27949;46375484000154;8834;2024-12-02;2022-07-29;2024-12-02;Classes de Cotas de Fundos FIP;Perfin Voyager Fundo de Investimento em Participações em Infraestrutura;Em Funcionamento Normal;2024-12-02;;;;;;S;;N;;;;3113724492.27;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5419;27953;46405812000118;6106;2024-11-08;2022-08-10;2024-11-08;Classes de Cotas de Fundos FIP;VALORA INFRA DÍVIDA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA - FIP-IE RESP LIMITADA;Em Funcionamento Normal;2024-11-08;;;;;;S;;N;Fechado;;;512079322.91;2026-04-30;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
5461;27984;47093536000162;11312;2025-06-02;2025-06-02;2025-06-02;Classes de Cotas de Fundos FIP;POLARIS 2 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-06-02;;;;;;S;;N;;;;91978022.66;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5463;27985;47093821000183;20346;2025-06-30;2025-06-30;2025-06-30;Classes de Cotas de Fundos FIP;GRAFITO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-30;;;;;;S;;N;;;;170567485.25;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5478;27994;47279969000107;15997;2025-06-23;2025-06-23;2025-06-23;Classes de Cotas de Fundos FIP;VEGA SOLAR FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - INFRAESTRUTURA DE RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-23;;;;;;N;;N;Fechado;;;30061182.76;2026-04-30;23854307000155;MCS MARKUP AUDITORES INDEPENDENTES S/S LTDA;62232889000190;BANCO DAYCOVAL S.A.;;
5505;28011;47862302000132;15989;2025-06-23;2025-06-23;2025-06-23;Classes de Cotas de Fundos FIP;FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES GD BRASIL SOLAR - INFRAESTRUTURA;Em Funcionamento Normal;2025-06-23;;;;;;S;;N;Fechado;;;185689816.36;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5517;28016;48015232000140;20559;2025-06-30;2025-06-30;2025-06-30;Classes de Cotas de Fundos FIP;FRAM CAPITAL LARSEN FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Liquidação;2026-06-30;;;;;;S;;N;;;;722044.31;2026-04-30;54080721000188;CLA - CLIFTON LARSON ALLEN BRASIL AUDITORES INDEPENDENTES S/S LTDA;;;;
5519;28018;48038397000137;20710;2025-05-15;2025-05-15;2025-05-15;Classes de Cotas de Fundos FIP;CAVALLIERI FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES - INFRAESTRUTURA;Em Funcionamento Normal;2025-05-15;;;;;;S;;N;Fechado;;;541788251.54;2026-04-30;16549480000184;RSM BRASIL AUDITORES INDEPENDENTES LTDA.;;;;
5571;28048;49252656000190;25097;2024-10-01;2024-10-01;2024-10-01;Classes de Cotas de Fundos FIP;AZ QUEST INFRA YIELD FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2024-10-01;;;;;;S;;N;Fechado;;;1552682033.06;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;36113876000191;OLIVEIRA TRUST DTVM S.A.;;
5572;28049;49274036000152;15482;2025-06-23;2025-06-23;2025-06-23;Classes de Cotas de Fundos FIP;GDO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Funcionamento Normal;2025-06-23;;;;;;N;;N;Fechado;;;58514309.87;2026-04-30;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;00806535000154;PLANNER CORRETORA DE VALORES S.A.;;
5574;28051;49343067000118;20699;2025-06-27;2025-06-27;2025-06-27;Classes de Cotas de Fundos FIP;BTG PACTUAL ENERGY DEBT FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESP LIMITADA;Em Funcionamento Normal;2025-06-27;;;;;;S;;N;Fechado;;;576941390.78;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5577;28053;49430776000130;9776;2025-05-02;2025-05-02;2025-05-02;Classes de Cotas de Fundos FIP;BTG PACTUAL INFRAESTRUTURA III FEEDER FI EM PARTICIPAÇÕES MULTIESTRATÉGIA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-05-02;;;;;;S;;N;Fechado;;;915403735.32;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5582;28056;49619678000146;20729;2025-06-25;2025-06-25;2025-06-25;Classes de Cotas de Fundos FIP;GOLDEN GATE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2025-06-25;;;;;;S;;N;Fechado;;;96920785.18;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;62318407000119;S3 CACEIS BRASIL DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS S.A;;
5583;28057;49628326000157;15512;2025-06-13;2025-06-13;2025-06-13;Classes de Cotas de Fundos FIP;BTG PACTUAL MAVERICK FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-13;;;;;;S;;N;Fechado;;;126795047.57;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5595;28067;49750515000106;3913;2024-07-18;2023-02-28;2024-07-18;Classes de Cotas de Fundos FIP;VIA APPIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-07-18;;;;;;S;;N;;;;2626425807.53;2026-04-30;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5625;28093;50135001000111;388;2023-11-28;2023-03-29;2023-11-28;Classes de Cotas de Fundos FIP;TRIÂNGULO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2023-12-11;;;;;;S;;N;Fechado;;;97450488.65;2026-04-30;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;22610500000188;VORTX DISTRIBUIDORA DE TITULOS E VALORES MOBILIARIOS LTDA.;;
5629;28095;50216348000199;11487;2025-06-05;2025-06-05;2025-06-05;Classes de Cotas de Fundos FIP;NAVI ENERGIAS SUSTENTÁVEIS II FIP EM INFRAESTRUTURA - IS - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-05;;;;;;S;;N;;;;27053637.44;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5667;28119;50642706000125;20869;2025-06-30;2025-06-30;2025-06-30;Classes de Cotas de Fundos FIP;DOJO RE FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Funcionamento Normal;2025-06-30;;;;;;S;;N;Fechado;;;8280882.34;2026-04-30;42170852000177;UHY BENDORAYTES & CIA AUDITORES INDEPENDENTES;62232889000190;BANCO DAYCOVAL S.A.;;
5693;28133;51138700000188;20923;2025-06-23;2025-06-23;2025-06-23;Classes de Cotas de Fundos FIP;PÁTRIA INFRAESTRUTURA V FEEDER INSTITUCIONAL I FIP RESP LIMITADA;Em Funcionamento Normal;2025-06-23;;;;;;S;;N;Fechado;;;23529761.55;2026-04-30;54276936000179;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
5705;28142;51209718000123;20974;2025-06-30;2025-06-30;2025-06-30;Classes de Cotas de Fundos FIP;PÁTRIA INFRAESTRUTURA V FEEDER BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;Em Funcionamento Normal;2025-06-30;;;;;;S;;N;;;;178866925.55;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;36113876000191;OLIVEIRA TRUST DTVM S.A.;;
5709;28146;51248141000169;13617;2025-06-16;2025-06-16;2025-06-16;Classes de Cotas de Fundos FIP;BTG PACTUAL INFRA DEBT FIP EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2025-06-16;;;;;;S;;N;Fechado;;;501334321.12;2026-04-30;;;30306294000145;BANCO BTG PACTUAL S/A;;
5716;28151;51339815000130;23000;2025-06-30;2025-06-30;2025-06-30;Classes de Cotas de Fundos FIP;AVT LOG FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Funcionamento Normal;2025-06-30;;;;;;N;;N;Fechado;;;-18087287.92;2026-04-30;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;16695922000109;ID CORRETORA DE TITULOS E VALORES MOBILIARIOS S.A.;;
5723;28157;51484496000157;78;2023-10-17;2023-07-19;2023-10-17;Classes de Cotas de Fundos FIP;AZ QUEST INFRA-YIELD II FUNDO DE INVESTIMENTO  EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2023-10-31;;;;;;S;;N;Fechado;;;416979136.74;2026-04-30;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
5727;28160;51504445000140;21024;2025-06-27;2025-06-27;2025-06-27;Classes de Cotas de Fundos FIP;PÁTRIA INFRAESTRUTURA V MASTER BRASIL FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES;Em Funcionamento Normal;2025-06-27;;;;;;S;;N;;;;334991212.62;2026-04-30;54276936000179;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA;45246410000155;BANCO GENIAL S.A.;;
5779;28195;52046107000174;9911;2024-10-01;2024-10-01;2024-10-01;Classes de Cotas de Fundos FIP;BOCAINA DÍVIDA I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-10-01;;;;;;S;;N;Fechado;;;41544136.37;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
5787;28199;52149451000199;21121;2025-06-20;2025-06-20;2025-06-20;Classes de Cotas de Fundos FIP;CONGEM I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA;Em Funcionamento Normal;2025-06-20;;;;;;S;;N;Fechado;;;17506504.49;2026-04-30;03805426000100;MB - AUDITORES INDEPENDENTES SOCIEDADE SIMPLES;00806535000154;PLANNER CORRETORA DE VALORES S.A.;;
5789;28201;52171772000190;21130;2024-10-01;2024-10-01;2024-10-01;Classes de Cotas de Fundos FIP;CAROA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2024-10-01;;;;;;S;;N;Fechado;;;1472657.28;2026-04-30;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;36113876000191;OLIVEIRA TRUST DTVM S.A.;;
5790;28202;52171797000193;21164;2024-10-01;2024-10-01;2024-10-01;Classes de Cotas de Fundos FIP;MERCURIO GF I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2024-10-01;;;;;;S;;N;Fechado;;;115149263.22;2026-04-30;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;36113876000191;OLIVEIRA TRUST DTVM S.A.;;
5791;28203;52171799000182;21156;2024-10-01;2024-10-01;2024-10-01;Classes de Cotas de Fundos FIP;JERICO FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2024-10-01;;;;;;S;;N;Fechado;;;294984986.17;2026-04-30;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;36113876000191;OLIVEIRA TRUST DTVM S.A.;;
5805;28213;52281935000197;21202;2025-06-30;2025-06-30;2025-06-30;Classes de Cotas de Fundos FIP;PÁTRIA INFRAESTRUTURA V ADVISORY FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULTIESTRATÉGIA;Em Funcionamento Normal;2025-06-30;;;;;;S;;N;Fechado;;;139504021.52;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;36113876000191;OLIVEIRA TRUST DTVM S.A.;;
5813;28217;52363509000100;5304;2024-07-04;2023-09-29;2024-07-04;Classes de Cotas de Fundos FIP;BTG PACTUAL INFRAESTRUTURA III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES MULT RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-07-11;;;;;;S;;N;;;;945328300.82;2026-04-30;;;30306294000145;BANCO BTG PACTUAL S/A;;
5822;28224;52653794000196;124;2023-10-24;2023-10-24;2023-10-24;Classes de Cotas de Fundos FIP;NATURAL CAPITAL INFRA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA-RESPONSABILIDADE LTDA;Em Funcionamento Normal;2023-10-27;;;;;;S;;N;Fechado;;;30638700.65;2026-04-30;54276936000179;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA;30306294000145;BANCO BTG PACTUAL S/A;;
5826;28226;52702039000154;159;2023-10-27;2023-10-27;2023-10-27;Classes de Cotas de Fundos FIP;AZ QUEST INFRA-YIELD III FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2023-11-30;;;;;;S;;N;Fechado;;;237195203.82;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5830;28230;52824996000153;221;2023-11-08;2023-11-08;2023-11-08;Classes de Cotas de Fundos FIP;BOCAINA ENERGÉTICA CRÉDITO FIP EM INFRAESTRUTURA - RESPONSABILIDADE LIMITADA;Em Funcionamento Normal;2024-02-20;;;;;;S;;N;Fechado;;;118546314.01;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
5838;28237;52983240000157;302;2023-11-23;2023-11-23;2023-11-23;Classes de Cotas de Fundos FIP;ALBA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2023-11-24;;;;;;S;;N;Fechado;;;34997021.94;2026-04-30;07377136000164;RSM ACAL AUDITORES INDEPENDENTES S/S;30306294000145;BANCO BTG PACTUAL S/A;;
5905;28285;53306139000124;1180;2023-12-26;2023-12-26;2023-12-26;Classes de Cotas de Fundos FIP;GERIBÁ MAIS ENERGIA II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2024-06-17;;;;;;S;;N;;;;55907983.20;2026-04-30;07377136000164;RSM ACAL AUDITORES INDEPENDENTES S/S;13486793000142;APEX GROUP DISTRIBUIDORA DE TÍTULOS E VALORES MOBILIÁRIOS S.A.;;
5908;28287;53306430000100;1147;2023-12-26;2023-12-26;2023-12-26;Classes de Cotas de Fundos FIP;SOLAR 4M GD 1 FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2024-01-19;;;;;;S;;N;Fechado;;;103924561.59;2026-04-30;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5910;28289;53312828000141;1244;2023-12-27;2023-12-27;2023-12-27;Classes de Cotas de Fundos FIP;SKJR FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES INFRAESTRUTURA RESPONSABILIDADE LIMIITADA;Em Funcionamento Normal;2024-03-22;;;;;;N;;N;;;;73788321.66;2026-04-30;54276936000179;BDO RCS AUDITORES INDEPENDENTES - SOCIEDADE SIMPLES LIMITADA;00806535000154;PLANNER CORRETORA DE VALORES S.A.;;
5915;28291;53319312000129;1457;2023-12-28;2023-12-26;2023-12-28;Classes de Cotas de Fundos FIP;FRAM CAPITAL MARAPÉ II FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Liquidação;2026-07-03;;;;;;S;;N;;;;5945183.94;2026-04-30;58799685000168;PLANNERS AUDITORES INDEPENDENTES;13673855000125;OSLO DTVM;;
5927;28299;53468219000186;1600;2024-01-11;2024-01-11;2024-01-11;Classes de Cotas de Fundos FIP;BTG PACTUAL ENERGY OPPORTUNITIES FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM  INFRAESTRUTURA;Em Funcionamento Normal;2024-01-31;;;;;;S;;N;Fechado;;;246493607.72;2026-04-30;;;30306294000145;BANCO BTG PACTUAL S/A;;
5930;28301;53537278000169;1694;2024-01-29;2024-01-16;2024-01-29;Classes de Cotas de Fundos FIP;POLUX FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2024-01-29;;;;;;S;;N;;;;48155665.79;2026-04-30;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
5944;28312;53829114000105;1813;2024-02-06;2024-02-06;2024-02-06;Classes de Cotas de Fundos FIP;EV ENERGIA FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA RESPONSABILIDADE LIMITADA;Em Liquidação;2026-02-25;;;;;;S;;N;Fechado;;;11451996.88;2025-12-31;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
5985;28345;54511022000145;2321;2024-03-28;2024-03-28;2024-03-28;Classes de Cotas de Fundos FIP;AZ QUEST INFRA-YIELD IV FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2024-05-03;;;;;;S;;N;Fechado;;;157127511.93;2026-04-30;61366936000125;ERNST & YOUNG AUDITORES INDEPENDENTES S/S LTDA.;30306294000145;BANCO BTG PACTUAL S/A;;
6037;28381;55067199000167;2879;2024-05-09;2024-05-09;2024-05-09;Classes de Cotas de Fundos FIP;RIZA AÉRAS TRANSIÇÃO ENERGÉTICA FIP EM INFRAESTRUTURA DE RESPONSABILIDADE LIMITADA;Fase Pré-Operacional;2024-05-09;;;;;;S;;N;Fechado;;;;;57755217000129;KPMG AUDITORES INDEPENDENTES LTDA.;45246410000155;BANCO GENIAL S.A.;;
6039;28383;55087978000124;3514;2024-06-27;2024-05-10;2024-06-27;Classes de Cotas de Fundos FIP;G5 PE INFRA I FUNDO DE INVESTIMENTO EM PARTICIPAÇÕES EM INFRAESTRUTURA;Em Funcionamento Normal;2024-06-27;;;;;;S;;N;Fechado;;;21854971.81;2026-04-30;19280834000126;NEXT AUDITORES INDEPENDENTES S/S LTDA.;62232889000190;BANCO DAYCOVAL S.A.;;
6058;28398;55291703000108;3093;2024-05-27;2024-05-27;2024-05-27;Classes de Cotas de Fundos FIP;COPÉRNICO FI EM PARTICIPAÇÕES EM INFRAESTRUTURA CLASSE A INFRAESTRUTURA RESP LIMITADA;Em Funcionamento Normal;2024-07-31;;;;;;N;;N;Fechado;;;185865853.66;2026-04-30;61562112000120;PRICEWATERHOUSECOOPERS AUDITORES INDEPENDENTES LTDA.;58160789000128;BANCO SAFRA S/A;;
